deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,1,10k,0.5,small,2026-05-08T21:23:44.356433+00:00,42,0,0.0,90.0,115.15,1152.25,133.03,0.14
svc-batch-transform-512mb-standard-serverless,batch-transform,lambda,512,standard,2,10k,0.5,medium,2026-05-08T21:29:49.816530+00:00,36,0,0.0,86.88,110.4,145.64,89.83,0.12
