deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps
svc-enterprise-microservice-512mb-standard-serverless,enterprise-microservice,lambda,512,standard,1,10k,0.5,small,2026-05-08T21:23:48.359964+00:00,39,0,0.0,44.61,61.31,164.49,49.63,0.13
svc-enterprise-microservice-512mb-standard-serverless,enterprise-microservice,lambda,512,standard,2,10k,0.5,medium,2026-05-08T21:29:50.464209+00:00,37,0,0.0,40.73,50.64,58.14,42.46,0.1233
