deployment_name,archetype,platform,memory_mb,image_size,block_index,invocation_frequency,traffic_cv,duration_tier,block_start_utc,total_requests,error_count,error_rate_pct,p50_latency_ms,p95_latency_ms,p99_latency_ms,mean_latency_ms,throughput_rps
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,1,10k,0.5,small,2026-05-08T21:23:55.366043+00:00,39,0,0.0,55.6,61.41,74.26,56.57,0.13
svc-ml-inference-2gb-standard-container,ml-inference,fargate,2048,standard,2,10k,0.5,medium,2026-05-08T21:29:58.943909+00:00,39,0,0.0,520.58,539.44,550.72,515.84,0.13
